PM1-ug-m3,PM25-ug-m3,PM10-ug-m3,ParticleNumber-Nr-cm3,BlackCarbon-ug-m3,pPAHs-ng-m3,ActiveSurfaceArea-mm2-m3
31.544,31.544,37.966,44752,2.1011,56,71
30.599,30.599,35.252,41666,1.9526,56,71
30.106,30.581,33.392,31558,2.3961,56,71
30.581,31.054,32.462,33332,2.4608,56,71
30.572,30.572,32.918,36403,2.6204,56,71
30.098,30.098,31.985,36449,3.296,56,71
30.098,30.572,31.516,36628,3.3136,56,71
30.572,30.572,31.516,38225,2.9308,51,83
30.106,30.581,33.854,37286,2.7772,51,83
29.628,30.105,34.313,36342,2.8263,51,83
29.142,29.142,32.918,36267,2.6566,51,83
27.691,28.176,30.096,34042,2.0663,51,83
27.683,28.168,31.974,31251,3.1154,51,83
27.683,28.168,30.087,27858,1.6305,51,83
29.123,29.123,31.496,25071,2.9983,51,83
29.114,29.593,31.016,21933,2.4198,51,83
28.151,28.634,29.593,21156,3.2744,51,83
27.675,28.16,29.602,20765,2.2516,39,116
27.675,27.675,28.16,20246,2.294,39,116
27.683,27.683,28.651,19514,1.8018,39,116
27.203,27.203,29.619,19266,1.5526,39,116
27.699,28.185,29.628,19441,0.90396,39,116
28.193,28.193,31.062,19516,0.98179,39,116
27.22,27.707,28.676,21023,1.1514,39,116
27.226,27.226,28.684,21125,2.2774,39,116
27.234,27.234,29.653,21361,2.2047,39,116
27.242,27.242,28.217,21080,2.1987,39,116
27.25,27.25,28.225,19800,1.6777,6,144
48.052,48.876,55.343,98351,3.819,18,70
44.718,45.558,50.105,77322,3.0326,18,70
46.379,47.21,48.449,75069,1.9727,18,70
48.861,49.681,52.926,79845,3.1775,18,70
44.704,45.124,48.037,92728,2.8247,17,112
43.013,43.437,45.961,1.0793e+05,2.7707,17,112
35.599,36.045,39.128,1.1114e+05,1.7084,17,112
34.253,34.703,36.933,1.1562e+05,3.5825,17,112
34.703,34.703,36.933,88092,3.6816,17,112
35.174,35.622,36.956,59889,4.5957,17,112
36.08,36.525,36.968,48908,5.6626,17,112
40.073,40.073,40.938,46732,4.766,17,112
34.361,34.813,35.264,48757,7.4233,17,112
33.484,33.94,35.746,48761,6.0644,17,112
32.588,33.048,33.961,48311,7.7778,38,141
33.537,33.537,33.993,46790,6.5061,38,141
35.361,35.361,36.26,48072,6.315,38,141
34.92,35.372,37.164,44881,7.6652,38,141
33.108,33.566,35.834,45127,8.7879,38,141
33.108,33.108,35.383,47541,8.8532,38,141
31.732,32.196,33.118,47173,4.4725,38,141
31.732,32.196,34.033,45795,5.4898,38,141
31.257,31.723,33.566,46246,6.446,38,141
31.247,31.247,32.637,48219,8.0793,38,141
32.166,32.166,33.087,48118,7.8353,59,112
31.228,31.693,33.535,48643,7.4412,59,112
31.209,31.209,33.057,48194,6.5115,59,112
32.126,32.587,34.414,47750,5.7452,59,112
32.106,32.567,33.938,47755,5.2071,59,112
31.634,31.634,34.381,47740,5.5199,59,112
31.141,31.604,33.896,47596,6.1908,59,112
36.124,36.569,38.337,47035,8.133,59,112
31.564,32.025,34.306,47688,7.5418,59,112
31.995,32.454,35.173,48874,7.3454,59,112
31.984,32.443,34.262,49162,6.378,75,32
32.979,33.42,36.896,62072,7.9332,108,90
34.347,34.784,40.344,67248,7.1692,108,90
37.002,37.431,42.489,72947,9.614,108,90
40.024,40.445,48.248,77749,10.737,108,90
35.781,36.215,45.463,76672,13.167,108,90
36.713,37.145,42.654,78965,15.806,108,90
37.184,38.046,43.115,78942,17.475,108,90
33.728,34.172,38.529,78689,17.593,108,90
34.242,34.685,40.317,77570,17.527,108,90
33.867,33.867,42.514,75264,17.981,135,166
32.587,33.038,37.465,75270,17.757,135,166
30.837,31.296,33.115,75310,19.208,135,166
32.717,33.17,36.296,74484,19.706,135,166
34.542,34.988,39.379,70293,21.928,135,166
36.785,37.225,40.697,64718,20.847,135,166
32.311,32.775,34.612,59895,18.399,176,181
35.574,36.027,39.597,57671,18.93,176,181
38.326,38.771,45.294,58682,17.962,176,181
37.477,37.925,52.46,58808,17.82,176,181
39.75,40.192,53.342,59666,19.453,216,263
34.369,34.369,38.897,60387,18.215,216,263
37.597,38.047,40.716,60569,16.78,216,263
37.619,37.619,39.855,62255,14.835,216,263
38.102,38.551,40.333,64870,16.426,216,263
41.239,41.239,46.014,66572,16.697,216,263
35.409,35.867,39.479,66005,16.741,216,263
36.8,37.253,39.946,65827,15.596,216,263
37.285,37.738,41.31,63613,16.343,216,263
44.853,45.285,47.428,58733,14.646,216,263
47.494,47.92,49.615,56200,15.113,204,156
39.252,39.701,45.424,60136,14.888,204,156
40.64,41.086,45.474,58699,15.924,204,156
41.142,42.031,45.102,49666,15.677,204,156
42.088,42.531,48.185,57731,16.112,204,156
41.677,42.122,48.652,62193,15.379,204,156
38.539,39.446,44.776,66869,15.124,204,156
38.073,38.528,41.231,66279,15.45,204,156
38.063,38.063,40.773,65799,15.86,204,156
38.053,38.053,40.314,62717,16.11,204,156
38.487,38.94,39.843,58650,15.745,210,301
41.61,41.61,42.496,61395,14.019,210,301
58.521,58.521,59.331,61120,13.007,210,301
92.652,93.011,99.761,62014,12.503,210,301
112.79,112.79,117.19,62441,13.391,210,301
109.19,109.54,112.27,60704,13.509,210,301
89.009,89.37,91.167,60400,13.759,210,301
83.777,84.142,85.964,61724,11.791,210,301
75.909,76.283,78.522,62242,9.3592,210,301
70.085,70.848,74.631,59289,10.336,210,301
42.433,43.301,47.58,59063,10.151,186,293
40.192,40.633,46.678,60924,11.29,186,293
39.692,39.692,43.619,59669,10.416,186,293
33.778,33.778,36.511,52769,9.5437,186,293
33.257,33.257,35.088,47693,7.5395,186,293
31.322,31.322,33.635,41975,7.6192,186,293
36.029,36.029,42.601,45117,18.542,244,73
35.218,35.616,39.525,42493,16.754,244,73
35.184,35.581,37.547,42382,14.665,244,73
34.387,34.786,35.976,42154,14.109,244,73
34.77,35.167,35.959,42500,16.585,220,21
35.15,35.547,37.901,41724,15.907,220,21
34.736,35.133,39.814,42089,14.645,220,21
33.954,34.354,36.729,41967,13.863,220,21
34.387,34.387,35.581,41146,15.054,220,21
34.437,34.837,35.633,40436,14.366,220,21
34.519,34.92,35.718,39908,13.475,220,21
34.986,35.386,36.976,39132,13.717,220,21
35.085,35.085,37.476,38462,14.236,220,21
35.921,36.32,37.511,39513,14.728,220,21
35.971,36.371,38.353,40012,13.898,210,54
34.391,34.796,36.404,39850,14.913,210,54
34.016,34.422,36.037,39397,14.432,210,54
34.031,34.438,35.651,40259,13.868,210,54
33.639,34.047,36.471,40699,11.739,210,54
33.244,33.654,35.281,41075,13.074,210,54
32.833,33.244,34.063,41170,12.584,210,54
33.244,33.244,34.063,39435,11.975,210,54
33.639,34.047,34.86,38202,10.399,210,54
32.787,32.787,34.016,37486,10.063,210,54
32.773,32.773,37.616,37305,9.8565,211,103
31.888,32.3,35.553,37560,10.182,211,103
32.666,33.075,40.233,36845,11.301,211,103
33.06,33.06,37.08,36655,10.924,211,103
33.013,33.42,34.634,37501,12.235,211,103
33.013,33.42,34.634,37185,11.869,211,103
32.574,32.982,35.803,36379,13.841,211,103
32.147,32.147,34.582,36547,15.417,211,103
32.541,32.541,34.967,35828,18.153,211,103
32.917,33.323,35.732,35757,18.7,211,103
32.886,32.886,34.099,35480,17.808,220,179
32.055,32.463,33.275,36357,17.127,220,179
32.448,32.854,35.266,37106,16.804,220,179
33.631,34.033,36.815,36800,17.896,220,179
33.614,33.614,35.612,36766,17.842,220,179
32.807,33.211,34.817,36161,16.989,220,179
32.791,33.195,35.198,37265,15.279,220,179
32.385,32.791,36.385,36658,13.186,220,179
33.179,33.582,35.974,36657,13.671,220,179
34,34.401,37.562,37558,12.893,220,179
31.978,32.385,34.8,36390,11.496,203,160
31.994,32.401,33.614,36883,10.2,203,160
32.401,32.807,34.817,36848,10.696,203,160
34.434,34.834,36.421,36951,9.2402,203,160
32.807,33.614,35.215,37490,9.295,203,160
31.994,32.401,34.016,37362,9.7241,203,160
36.482,36.893,37.303,87989,4.1742,80,254
36.069,36.482,37.712,88659,6.0804,80,254
35.226,35.641,39.321,48079,4.8094,80,254
35.226,35.641,37.697,42950,4.8098,80,254
36.878,37.288,38.916,45274,6.966,80,254
36.893,37.303,38.932,43810,6.5224,84,272
36.085,36.497,37.728,39392,5.722,84,272
34.449,34.868,36.528,38433,4.9344,84,272
33.228,33.228,34.072,38710,5.2922,84,272
34.129,34.129,34.55,39179,6.1575,84,272
33.351,33.775,34.198,40478,6.3424,84,272
34.254,34.677,35.936,40484,6.6383,84,272
33.899,34.324,36.427,39488,7.2548,84,272
35.211,35.632,37.718,35952,7.5599,84,272
35.703,36.123,37.793,31744,7.2164,84,272
36.586,37.005,38.253,32946,6.8638,72,44
36.629,37.048,37.883,32339,8.1333,72,44
34.542,34.968,35.815,32229,10.456,72,44
33.255,33.685,34.114,34293,9.5259,72,44
33.673,33.673,34.101,35918,8.6229,72,44
33.648,33.648,34.076,37358,8.4878,72,44
33.206,33.206,33.635,38644,10.052,72,44
33.179,33.609,33.609,39322,10.341,72,44
32.71,33.14,33.14,40204,9.3609,72,44
32.253,32.684,33.542,41003,8.246,72,44
35.62,36.04,36.875,40412,8.8764,72,49
36.831,37.246,37.66,39490,8.7448,72,49
33.435,33.86,34.284,39115,10.669,72,49
33.408,33.833,34.679,38602,10.642,72,49
32.941,32.941,33.792,38263,9.6366,72,49
32.487,32.914,33.34,37898,8.5694,72,49
32.887,32.887,33.312,38493,7.5482,72,49
33.299,33.299,34.145,39596,7.0464,72,49
33.258,33.681,34.943,36555,6.6485,72,49
33.667,33.667,35.762,34573,7.3081,72,49
34.047,34.047,39.406,34013,6.8327,65,33
33.611,34.032,36.53,34915,6.235,65,33
33.597,33.597,34.856,36943,7.193,65,33
34.423,34.423,35.258,35715,6.4832,65,33
34.409,34.826,35.658,35247,6.7754,65,33
33.555,33.975,35.643,34764,6.832,65,33
39.767,40.16,44.031,55084,9.6453,68,64
40.567,40.957,43.665,54176,8.7676,68,64
41.736,41.736,43.665,55448,9.5518,68,64
41.347,41.736,43.665,56019,9.6007,68,64
40.175,40.567,44.048,56748,9.1681,62,111
40.175,40.567,44.811,56472,10.804,62,111
40.157,40.548,43.261,57218,11.728,62,111
40.548,40.938,43.644,58795,10.385,62,111
40.53,40.92,42.471,60171,9.6357,62,111
39.335,39.729,40.902,61654,8.5658,62,111
42.602,42.989,47.935,59622,11.191,71,104
43.008,43.394,50.196,57964,11.143,71,104
38.7,39.097,46.45,59173,9.5934,71,104
38.7,39.097,43.394,59825,12.405,71,104
39.474,39.474,42.602,58292,12.119,71,104
39.044,39.439,42.95,57444,11.793,71,104
38.613,38.613,41.362,55887,11.592,71,104
38.578,38.973,39.761,55072,14.112,71,104
38.525,38.525,41.656,54114,12.576,71,104
40.063,40.063,42.391,50044,13.148,82,118
21.531,22.078,24.763,33561,4.85,54,78
20.975,20.975,24.227,34066,6.3965,54,78
20.421,20.421,23.157,30235,6.8225,54,78
20.425,20.425,23.699,28973,5.4145,54,78
19.866,19.866,22.078,33537,4.9322,54,78
20.421,20.975,24.758,38315,6.0594,54,78
20.971,20.971,25.279,41133,5.575,54,78
20.966,21.517,23.147,36743,4.6873,54,78
56.005,56.43,58.964,37321,3.9985,23,158
59.357,59.775,67.993,33591,3.7587,23,158
22.049,22.592,32.855,29280,4.8356,23,158
23.667,23.667,29.375,27802,3.564,23,158
22.592,23.131,31.871,27982,3.1225,23,158
19.844,20.403,25.787,23801,1.7332,23,158
20.407,20.407,23.142,20277,4.3888,23,158
19.854,19.854,24.217,19891,4.7642,23,158
19.291,19.854,24.747,19883,3.9335,23,158
18.72,18.72,20.962,19397,1.3862,23,158
19.287,19.849,20.407,19682,0.85405,11,183
19.849,20.407,22.602,34384,1.7033,11,183
18.715,19.282,21.507,55833,2.2651,11,183
20.403,20.403,22.054,53807,2.565,11,183
21.497,21.497,26.296,43581,2.9501,11,183
22.039,22.581,27.837,28154,2.9542,11,183
20.938,21.487,31.354,25694,2.6635,11,183
21.483,22.029,27.824,38338,1.8654,11,183
22.566,23.105,29.844,48834,0.34495,11,183
20.928,21.478,27.305,43418,1.4084,11,183
20.37,20.923,24.696,37996,2.4793,14,156
19.808,20.365,23.094,37845,3.4967,14,156
20.356,20.356,22.003,43824,2.8858,14,156
19.799,20.356,22.003,52938,2.9653,14,156
21.458,22.003,24.15,49532,3.4833,14,156
22.54,23.078,24.673,54353,2.7822,14,156
23.067,23.602,25.187,62674,1.4467,14,156
26.223,26.74,28.275,69303,1.4898,14,156
25.698,26.217,28.776,53530,2.3734,14,156
29.775,30.275,32.252,40697,2.9835,14,156
36.115,36.59,38.474,55382,3.2618,12,102
32.245,32.245,33.706,58642,2.3046,12,102
29.153,29.153,31.529,27012,3.4567,29,182
30.611,30.611,32.494,25956,4.3397,29,182
36.662,36.662,38.014,26232,6.2463,29,182
37.146,37.597,40.274,25683,6.3201,29,182
31.166,31.639,36.271,26759,3.0318,29,182
29.753,29.753,32.129,27632,3.7486,29,182
30.258,30.736,34.025,27639,7.0909,29,182
30.754,30.754,35.888,28517,10.582,29,182
30.293,31.247,34.528,27072,12.349,55,182
29.822,30.302,34.537,27646,14.754,55,182
29.348,30.311,32.682,26948,16.205,55,182
29.348,29.83,31.265,29122,14.542,55,182
28.872,29.356,30.319,28277,9.7522,55,182
30.797,30.797,32.221,28942,7.6631,55,182
35.019,35.019,39.558,28668,7.8255,55,182
33.618,34.084,40.437,28455,7.4002,55,182
32.682,33.151,36.386,27480,4.4977,55,182
40.857,41.299,48.633,27269,4.3829,55,182
33.123,33.589,47.772,26975,6.1123,85,146
30.276,30.754,37.254,26786,5.4056,85,146
30.267,30.745,33.104,26465,4.2482,85,146
27.342,27.833,34.016,27225,4.4085,85,146
26.842,27.334,33.075,26697,5.0025,85,146
24.834,25.336,29.264,25876,5.5208,85,146
27.303,27.792,31.157,25922,3.3944,85,146
30.189,30.665,32.551,25453,5.038,85,146
34.848,35.763,38.919,25552,6.7163,85,146
35.274,35.731,38.884,25843,7.4812,85,146
34.806,35.72,39.317,26595,5.3207,92,18
33.866,34.327,37.508,26727,2.9387,92,18
30.583,31.056,33.393,25930,5.4157,92,18
30.565,30.565,37.025,26165,5.3369,92,18
29.126,29.126,35.201,26153,4.8506,92,18
30.072,30.547,36.1,26770,4.1128,92,18
29.587,30.063,33.344,26644,7.6599,92,18
27.174,27.661,30.063,26766,9.4807,92,18
27.174,27.661,28.628,26715,7.0882,92,18
29.109,29.109,30.538,26389,7.3335,92,18
30.063,30.538,31.949,26441,6.1663,76,103
29.587,30.063,32.416,26763,7.2103,76,103
36.416,36.416,41.599,68652,3.2594,15,51
39.317,39.788,43.039,70823,3.758,15,51
36.022,36.503,41.234,72292,1.6972,15,51
37.015,37.494,40.335,69613,4.8754,15,51
50.382,50.824,52.144,69199,4.7371,15,51
68.298,68.707,69.523,71333,3.8228,15,51
61.783,62.624,63.879,71462,0.53993,12,55
68.059,68.47,70.512,68919,2.7149,12,55
60.592,60.592,63.54,62623,4.8117,12,55
55.091,55.526,59.402,58315,6.495,12,55
56.439,56.872,59.45,57295,6.6039,12,55
56.028,56.461,58.617,54815,1.072,12,55
51.66,52.103,56.917,47125,2.2961,12,55
48.478,48.929,52.493,35661,3.1648,12,55
50.688,50.688,52.901,29377,5.2699,12,55
55.091,55.091,60.679,24743,0.065658,12,55
56.358,56.79,60.217,24836,4.5383,20,186
56.721,57.151,58.866,26625,6.9727,20,186
56.242,56.674,59.668,26859,6.5945,20,186
54.452,54.886,59.181,26749,1.6795,20,186
54.794,55.226,60.773,28940,3.2848,20,186
52.538,52.974,56.434,29431,6.5476,20,186
46.297,46.748,51.639,29681,6.0631,20,186
44.079,44.537,47.708,29308,2.6538,20,186
45.536,45.991,48.697,28735,0.20887,20,186
45.593,45.593,48.309,28975,2.6084,20,186
46.087,46.542,49.246,31668,3.9017,22,135
46.571,47.477,50.17,35382,4.2269,22,135
47.005,47.458,50.15,38318,4.9133,22,135
43.297,43.758,46.049,40064,7.7895,22,135
39.984,40.924,44.173,39553,9.106,22,135
40.446,40.916,43.242,39674,6.2623,22,135
37.606,38.562,40.455,42481,6.032,22,135
37.614,38.093,39.519,80439,9.0868,22,135
38.578,39.054,42.342,84531,9.7241,22,135
37.141,37.622,44.65,87184,9.1454,22,135
36.152,36.636,40.916,71495,11.257,29,179
37.59,38.069,39.967,64489,11.565,29,179
37.558,38.037,40.873,68382,6.6665,29,179
37.526,38.004,41.305,63336,0.99665,29,179
38.905,39.377,41.252,47955,1.8746,29,179
37.43,37.906,40.265,83576,5.3989,29,179
37.848,38.322,41.135,95732,6.3871,29,179
36.846,37.322,42.925,82919,3.8369,29,179
37.322,37.798,41.544,66644,0.76477,29,179
38.245,38.689,40.889,35981,4.8547,276,380
39.144,39.585,42.639,34299,2.1993,276,380
42.639,43.071,45.212,33834,3.0135,276,380
56.356,56.757,59.147,33829,3.9158,276,380
73.004,73.378,76.356,35844,6.5252,276,380
93.26,93.611,96.753,37046,6.2059,276,380
98.517,98.863,101.62,37795,4.988,276,380
80.767,81.131,84.754,38993,4.6736,276,380
69.589,70.347,73.356,38110,8.2438,276,380
58.37,58.768,61.138,31911,8.4524,276,380
59.971,60.76,63.889,30798,7.0818,271,202
59.954,60.348,63.87,29278,3.3543,271,202
59.971,60.76,63.889,28911,6.4121,271,202
63.5,64.277,66.593,27108,5.696,271,202
70.785,71.163,73.419,25606,8.4675,271,202
77.139,77.877,79.714,26038,9.4239,271,202
75.285,75.657,77.139,26043,10.123,271,202
76.028,76.399,77.877,26091,7.1903,271,202
76.005,76.376,78.957,26348,4.7281,271,202
67.32,67.702,73.375,26089,5.2781,271,202
53.509,53.915,58.73,26152,5.1244,251,100
53.101,53.509,55.532,26711,8.2184,251,100
54.709,55.113,57.12,27459,8.3906,251,100
51.038,51.449,53.086,29376,9.6561,251,100
51.844,52.253,55.901,37824,7.8774,251,100
48.954,49.369,52.253,46859,7.1448,251,100
51.418,51.828,57.484,47577,7.6114,251,100
48.938,49.354,56.285,48067,8.3897,251,100
47.282,47.282,51.434,48331,7.0928,251,100
46.861,46.861,51.023,45835,6.0798,251,100
48.134,48.134,51.86,42409,6.1165,23,152
47.279,47.699,51.02,36060,4.4802,23,152
45.607,46.031,49.799,34700,4.0317,23,152
46.451,46.873,50.21,33769,4.7453,23,152
46.859,47.279,50.195,30193,6.0962,23,152
43.458,43.887,46.859,30815,7.0125,23,152
43.041,43.471,46.451,31866,6.8918,23,152
47.713,48.132,50.623,35930,6.772,23,152
50.623,51.035,53.083,36890,4.639,23,152
50.21,50.623,52.675,37767,5.1682,23,152
49.382,49.796,53.083,41795,6.7801,31,152
48.98,49.396,54.722,52961,7.6315,31,152
46.042,46.465,51.462,57402,5.027,31,152
42.19,42.622,44.768,58493,3.9909,31,152
43.471,43.9,45.18,60388,7.6715,31,152
43.887,44.315,46.437,45742,8.7285,31,152
42.584,43.445,46.845,43543,6.9393,31,152
40.836,41.271,44.288,50662,4.9629,31,152
43.834,43.834,46.381,49920,5.3443,31,152
43.719,44.53,49.712,46063,11.468,215,311
43.295,43.702,48.906,48526,10.862,191,338
42.871,43.686,48.888,52755,11.684,191,338
42.463,42.871,46.506,52851,12.687,191,338
42.84,43.654,46.472,51239,12.172,191,338
42.431,42.84,48.852,50677,11.191,191,338
42.022,42.431,46.871,47236,11.438,191,338
42.431,43.247,45.27,47953,12.013,191,338
42.431,42.84,46.871,49422,8.7781,191,338
40.786,41.611,44.059,49370,9.3774,191,338
39.942,40.771,42.415,48103,9.9203,191,338
39.526,39.942,42.006,57053,12.754,142,305
39.927,40.756,44.026,57606,10.709,142,305
39.942,40.771,44.85,56792,9.591,142,305
39.526,39.942,45.253,56267,9.0033,142,305
26.196,26.602,27.407,77653,5.3283,154,112
27.392,27.392,28.588,89293,5.2239,154,112
28.19,28.19,29.378,90040,7.2872,154,112
28.206,28.206,29,93722,8.1897,154,112
33.304,33.304,34.444,62758,10.393,154,112
28.27,28.27,30.247,44762,10.022,117,126
25.068,25.068,26.299,42646,10.986,117,126
25.537,25.537,27.171,44419,11.453,117,126
24.359,24.777,29.656,45787,11.607,117,126
24.005,24.426,26.502,42198,10.849,117,126
24.044,24.465,24.885,40833,7.6725,117,126
24.925,24.925,25.76,39624,7.0049,117,126
26.217,26.63,27.042,41201,6.2514,117,126
28.704,29.109,32.685,40757,6.8199,117,126
29.14,29.543,34.664,37795,4.9463,117,126
25.856,25.856,28.328,37640,5.1261,104,96
25.438,25.438,27.92,38952,6.2857,104,96
25.829,25.829,30.712,37863,8.0188,104,96
24.544,24.544,27.452,34515,8.0319,104,96
24.518,24.518,24.938,34544,6.6089,104,96
25.746,26.16,26.573,34275,4.5634,104,96
27.335,27.335,28.953,35021,3.5767,104,96
25.663,26.076,28.117,34589,6.1987,104,96
24.804,25.22,26.868,35418,7.8241,104,96
23.94,23.94,24.777,37071,6.7846,104,96
23.927,23.927,24.346,43191,5.0355,106,35
23.901,23.901,24.32,41978,4.891,106,35
23.044,23.044,24.306,41266,4.578,106,35
22.607,23.032,25.124,59538,5.3642,106,35
22.168,22.595,23.861,54974,3.8847,106,35
22.168,22.595,23.019,57072,3.4818,106,35
22.168,22.595,22.595,73926,1.6743,106,35
23.415,23.415,23.415,83604,1.4714,106,35
25.068,25.068,25.48,67237,1.4381,106,35
23.808,24.226,25.466,91028,3.8035,106,35
26.661,26.661,28.668,82720,4.9525,88,65
29.032,29.427,34.065,46138,6.2608,88,65
30.993,31.381,34.444,40850,11.019,88,65
33.267,33.267,38.131,40643,17.346,88,65
30.145,30.535,35.119,40648,19.598,88,65
41.205,41.205,44.47,49332,1.9925,79,186
40.379,40.379,42.846,67516,4.6894,79,186
41.601,41.601,42.421,63489,6.2144,79,186
42.421,42.83,43.644,60616,5.5812,79,186
41.19,41.601,45.259,59765,4.1661,79,186
39.948,40.363,44.453,60722,4.9128,82,189
37.856,37.856,40.363,57566,3.8781,82,189
36.146,36.146,36.997,64050,2.9372,82,189
36.146,36.146,38.262,63868,1.6717,82,189
33.115,33.55,36.983,62819,3.717,82,189
31.811,31.811,34.861,65930,4.4896,82,189
33.115,33.115,34.417,67867,4.324,82,189
29.122,29.122,30.022,65675,3.7368,82,189
30.468,30.914,30.914,64254,3.852,82,189
31.357,31.357,31.799,61495,3.7254,82,189
31.357,31.357,33.115,60434,3.6731,81,189
29.562,29.562,31.345,60151,4.7339,81,189
29.111,29.111,31.787,62002,4.6046,81,189
31.345,31.345,34.404,62660,2.3698,81,189
31.775,31.775,34.391,62579,3.0871,81,189
30.89,30.89,31.775,62682,3.6252,81,189
31.334,31.775,32.653,63232,5.1747,81,189
30.879,30.879,34.809,62559,3.4285,81,189
29.09,29.09,31.322,61814,4.5821,81,189
27.728,28.184,29.54,61475,3.0506,81,189
30.422,30.422,33.5,61087,3.421,75,214
30.411,30.411,32.179,60428,3.9539,75,214
30.4,30.4,30.844,59466,4.3138,75,214
27.23,27.687,28.142,59592,3.3228,75,214
27.687,27.687,28.595,59183,3.3643,75,214
27.219,27.676,29.035,61165,3.2263,75,214
26.279,26.74,28.562,59934,3.8,75,214
26.74,26.74,30.354,49883,3.305,75,214
26.73,26.73,28.551,47870,5.1103,75,214
33.398,33.398,33.83,48006,5.2531,75,214
47.009,47.404,47.404,50464,4.2309,70,215
48.564,48.564,49.736,47197,3.2715,70,215
48.546,48.546,49.717,43902,2.8784,70,215
44.969,44.969,46.955,41885,4.2427,70,215
42.149,42.149,43.767,42327,3.6692,70,215
38.849,38.849,42.133,47667,3.5433,70,215
33.779,34.209,35.914,55884,3.7792,70,215
33.779,33.779,34.209,53356,3.9713,70,215
35.914,35.914,35.914,50453,2.96,70,215
36.338,36.338,36.759,48970,3.044,70,215
36.745,36.745,37.165,50984,3.1657,68,224
35.887,35.887,37.988,51315,3.6632,68,224
33.753,33.753,35.887,51305,3.2395,68,224
31.594,31.594,34.624,53130,4.792,68,224
33.753,33.753,39.234,51152,4.5709,68,224
18.081,18.081,19.776,34542,2.0326,107,85
17.507,17.507,21.433,33971,1.8323,107,85
17.511,17.511,22.523,36024,3.3196,107,85
18.085,18.655,22.523,36306,4.3176,80,51
18.085,18.085,21.982,36304,3.4391,80,51
17.515,17.515,19.785,35084,2.9403,80,51
17.511,17.511,20.337,36177,2.1031,80,51
19.785,19.785,23.067,37847,2.1885,80,51
22.534,22.534,27.267,39707,4.9958,80,51
21.992,21.992,29.3,40783,5.8132,80,51
18.089,18.659,23.067,36250,3.155,80,51
18.089,18.089,22.529,33004,1.8121,80,51
17.515,17.515,19.785,32654,1.4786,80,51
17.515,17.515,18.659,33048,4.3622,39,154
