,Kemeny_Change_PCT
Germany-Basic Metals and Fabricated Metal,0.153187456345
"Germany-Machinery, Nec",0.254887563897
Germany-Electrical and Optical Equipment,0.229634923126
Germany-Transport Equipment,0.353663719343
"Germany-Manufacturing, Nec; Recycling",0.0471711223286
"Germany-Electricity, Gas and Water Supply",0.0211661650957
Germany-Construction,-0.00505440754119
"Germany-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",-0.00405629184026
"Germany-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.0030781491596
"Germany-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.0140615005884
Germany-Hotels and Restaurants,0.00841425873366
Germany-Inland Transport,0.000114681686259
Germany-Water Transport,0.00368371667188
Germany-Air Transport,0.0100869233628
Germany-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,0.0137754249404
Germany-Post and Telecommunications,0.00587961641308
Germany-Financial Intermediation,-0.00777845130352
Germany-Real Estate Activities,-0.0381691638129
Germany-Renting of M&Eq and Other Business Activities,0.0360361814169
Germany-Public Admin and Defence; Compulsory Social Security,-0.0195299461196
Germany-Education,-0.0177864915654
Germany-Health and Social Work,-0.0309216375925
"Germany-Other Community, Social and Personal Services",-0.0143233156795
Germany-Private Households with Employed Persons,-0.00114956430594
"Denmark-Agriculture, Hunting, Forestry and Fishing",0.00422895193169
Denmark-Mining and Quarrying,-0.00601275742834
"Denmark-Food, Beverages and Tobacco",0.0258235815302
Denmark-Textiles and Textile Products,0.0028383490774
"Denmark-Leather, Leather and Footwear",0.000216383668254
Denmark-Wood and Products of Wood and Cork,0.00100185150137
"Denmark-Pulp, Paper, Paper , Printing and Publishing",0.00157979851071
"Denmark-Coke, Refined Petroleum and Nuclear Fuel",0.00496910349353
Denmark-Chemicals and Chemical Products,0.0166347688137
Denmark-Rubber and Plastics,0.00333400115291
Denmark-Other Non-Metallic Mineral,0.00155899867248
Denmark-Basic Metals and Fabricated Metal,0.00649135051049
"Denmark-Machinery, Nec",0.0197682872171
Denmark-Electrical and Optical Equipment,0.0166421074077
Denmark-Transport Equipment,0.00279865656793
"Denmark-Manufacturing, Nec; Recycling",0.00727417381338
"Denmark-Electricity, Gas and Water Supply",-0.000386739645137
Denmark-Construction,0.000365543736889
"Denmark-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",-0.00183533561594
"Denmark-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.00766192015834
"Denmark-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.0119700229319
Denmark-Hotels and Restaurants,-0.0039377724014
Denmark-Inland Transport,0.00397668356851
Denmark-Water Transport,0.00471304144212
Denmark-Air Transport,0.00306798400006
Denmark-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,0.0029405697572
Denmark-Post and Telecommunications,-0.00175694142771
Denmark-Financial Intermediation,-0.0192163189583
Denmark-Real Estate Activities,-0.0475199328327
Denmark-Renting of M&Eq and Other Business Activities,-0.0152932461912
Denmark-Public Admin and Defence; Compulsory Social Security,-0.0225790167533
Denmark-Education,-0.0267169347192
Denmark-Health and Social Work,-0.0449763326331
"Denmark-Other Community, Social and Personal Services",-0.0120754094582
Denmark-Private Households with Employed Persons,-0.00044506538635
"Spain-Agriculture, Hunting, Forestry and Fishing",0.0170608825097
Spain-Mining and Quarrying,0.00335280716222
"Spain-Food, Beverages and Tobacco",0.0440267369113
Spain-Textiles and Textile Products,0.0362564751931
"Spain-Leather, Leather and Footwear",0.00759816666852
Spain-Wood and Products of Wood and Cork,0.00411131364906
"Spain-Pulp, Paper, Paper , Printing and Publishing",0.0100282458107
"Spain-Coke, Refined Petroleum and Nuclear Fuel",0.0685914449199
Spain-Chemicals and Chemical Products,0.0530520689715
Spain-Rubber and Plastics,0.0140904381345
Spain-Other Non-Metallic Mineral,0.0146305061963
Spain-Basic Metals and Fabricated Metal,0.0402960515485
"Spain-Machinery, Nec",0.0285994073812
Spain-Electrical and Optical Equipment,0.0327830456279
Spain-Transport Equipment,0.0694830385246
"Spain-Manufacturing, Nec; Recycling",0.00928223807682
"Spain-Electricity, Gas and Water Supply",0.0159164778718
Spain-Construction,-0.050651417524
"Spain-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",0.00209049307815
"Spain-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.0128929323914
"Spain-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.0199449812958
Spain-Hotels and Restaurants,-0.039630654223
Spain-Inland Transport,0.00260001926459
Spain-Water Transport,0.000330808460375
Spain-Air Transport,0.00894671546674
Spain-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,-0.00202413663959
Spain-Post and Telecommunications,-0.00212886742156
Spain-Financial Intermediation,-0.00519559555655
Spain-Real Estate Activities,-0.0471413280141
Spain-Renting of M&Eq and Other Business Activities,0.0174991164061
Spain-Public Admin and Defence; Compulsory Social Security,-0.0263540244113
Spain-Education,-0.0234103026603
Spain-Health and Social Work,-0.0212951945189
"Spain-Other Community, Social and Personal Services",-0.014491403849
Spain-Private Households with Employed Persons,8.66784821075e-05
"Estonia-Agriculture, Hunting, Forestry and Fishing",0.000551106092361
Estonia-Mining and Quarrying,-0.00121059917427
"Estonia-Food, Beverages and Tobacco",0.00548322650644
Estonia-Textiles and Textile Products,0.00297978981779
"Estonia-Leather, Leather and Footwear",0.000555525699992
Estonia-Wood and Products of Wood and Cork,0.00153101007496
"Estonia-Pulp, Paper, Paper , Printing and Publishing",0.00146754009947
"Estonia-Coke, Refined Petroleum and Nuclear Fuel",0.000687372899007
Estonia-Chemicals and Chemical Products,0.00237254453942
Estonia-Rubber and Plastics,0.00251459239835
Estonia-Other Non-Metallic Mineral,0.00129100181007
Estonia-Basic Metals and Fabricated Metal,0.00377436063144
"Estonia-Machinery, Nec",0.00187638551108
Estonia-Electrical and Optical Equipment,0.00411556275576
Estonia-Transport Equipment,0.00168337653007
"Estonia-Manufacturing, Nec; Recycling",0.00226784061607
"Estonia-Electricity, Gas and Water Supply",-0.000794802047614
Estonia-Construction,-0.00840676679458
"Estonia-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",-0.00392675387629
"Estonia-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.0126028024035
"Estonia-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.0118248224715
Estonia-Hotels and Restaurants,-0.00582262450611
Estonia-Inland Transport,-0.00331620690136
Estonia-Water Transport,0.000369529656689
Estonia-Air Transport,0.000604273210408
Estonia-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,-0.000128081554334
Estonia-Post and Telecommunications,-0.00280100574814
Estonia-Financial Intermediation,-0.00585958623832
Estonia-Real Estate Activities,-0.0276156070164
Estonia-Renting of M&Eq and Other Business Activities,-0.00537523370235
Estonia-Public Admin and Defence; Compulsory Social Security,-0.0256513393888
Estonia-Education,-0.0178670206801
Estonia-Health and Social Work,-0.0101658150083
"Estonia-Other Community, Social and Personal Services",-0.0106490743913
Estonia-Private Households with Employed Persons,8.66784830419e-05
"Finland-Agriculture, Hunting, Forestry and Fishing",-0.000204707047559
Finland-Mining and Quarrying,0.000113371428343
"Finland-Food, Beverages and Tobacco",0.00332766783663
Finland-Textiles and Textile Products,0.00234183923381
"Finland-Leather, Leather and Footwear",0.000962453010176
Finland-Wood and Products of Wood and Cork,0.000189423987694
